segment_id,country,road_class,land_use,power_environment_used,rank_within_environment,speed_limit,median_speed,v_safe,misalignment,exposure_level,confidence_level,confidence_note,speedlimit_plausibility,delta_fatal_percent,delta_fatal_abs,sample_size_total,priority_class,review_track,score_explanation,street_image_link
thailand_17008-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,43.4,30,50.0,high,high,,high,61.71382628381462,63433.96230493244,102787.27819144953,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.7917572,13.5257735,99.8044109,13.5320467"
thailand_46674-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,43.4,30,50.0,high,medium,,high,61.71382628381462,60215.539385528195,97572.2022300222,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.48712394,13.85473112,100.4905539,13.8510737"
thailand_16624-0,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,32708.20390030326,53198.33765631409,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-1,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,77564.21203604269,126154.50100887635,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-2,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,52140.93855841835,84804.7561279312,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-3,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,50263.928620053135,81751.88875588684,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-4,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,42280.30237976942,68766.90047138845,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-5,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,69834.17304730901,113581.96032542677,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-6,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,46391.98669361771,75454.35940771493,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-7,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,131945.42102554018,214602.95041930233,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-8,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,37398.58784321242,60827.024009535766,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-9,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,medium,,high,61.4835074577206,16900.96166204323,27488.610134458013,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-10,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,medium,,high,61.4835074577206,14093.964985504592,22923.163573900478,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-11,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,high,,high,61.4835074577206,7583.328357738725,12333.922821422368,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-12,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,medium,,high,61.4835074577206,8632.0600987482,14039.635108137045,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_16624-13,thailand,primary,URBAN,urban_residential,388.0,80.0,43.3,30,50.0,high,medium,,high,61.4835074577206,6335.254570582018,10303.99017970548,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7101545,13.7220885,100.776867,13.7219073"
thailand_34204,thailand,primary,URBAN,urban_residential,388.0,80.0,43.1,30,50.0,high,medium,,high,61.01708061046003,278639.99014492065,456659.0,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.52095773,16.48105291,99.5225676,16.4828004"
thailand_46680,thailand,secondary,URBAN,urban_residential,388.0,80.0,43.1,30,50.0,high,medium,,high,61.01708061046003,97733.49869699824,160174.0,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4900852,13.8521568,100.4876109,13.8544473"
thailand_15396-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,43.1,30,50.0,high,high,,high,61.01708061046003,103560.70838285146,169724.1286321035,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6443886,13.7346802,100.6754226,13.7001951"
thailand_15396-4,thailand,secondary,URBAN,urban_residential,388.0,80.0,43.1,30,50.0,high,high,,high,61.01708061046003,242060.5867515946,396709.55137453537,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6443886,13.7346802,100.6754226,13.7001951"
thailand_15396-5,thailand,secondary,URBAN,urban_residential,388.0,80.0,43.1,30,50.0,high,high,,high,61.01708061046003,296869.56628153386,486535.18541272543,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6443886,13.7346802,100.6754226,13.7001951"
thailand_35466,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.9,30,50.0,high,medium,,high,60.542796419786995,31348.454558201505,51779.0,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.1163729,16.0416666,103.1136635,16.0428452"
thailand_35477-1,thailand,primary,URBAN,urban_residential,388.0,80.0,42.9,30,50.0,high,high,,high,60.542796419786995,77368.09040507111,127790.7446967302,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5553618,14.3601443,100.5560832,14.3518308"
thailand_35294-2,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.8,30,50.0,high,high,,high,60.30265489285516,33721.1108104828,55919.778109932246,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2975498,13.7064927,100.2977492,13.7064734"
thailand_35294-4,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.8,30,50.0,high,high,,high,60.30265489285516,1899.2199868860416,3149.479886516683,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2975498,13.7064927,100.2977492,13.7064734"
thailand_35294-5,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.8,30,50.0,high,high,,high,60.30265489285516,415197.57894499,688522.8845773155,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2975498,13.7064927,100.2977492,13.7064734"
thailand_35294-6,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.8,30,50.0,high,high,,high,60.30265489285516,65297.047242964974,108282.20972854973,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2975498,13.7064927,100.2977492,13.7064734"
thailand_35294-7,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.8,30,50.0,high,high,,high,60.30265489285516,64505.79514265055,106970.07496148134,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2975498,13.7064927,100.2977492,13.7064734"
thailand_35294-8,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.8,30,50.0,high,high,,high,60.30265489285516,416378.49864834343,690481.2058244507,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2975498,13.7064927,100.2977492,13.7064734"
thailand_15894,thailand,primary,URBAN,urban_residential,388.0,80.0,42.7,30,50.0,high,high,,high,60.06048496003362,681063.0764624964,1133962.0,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.53340156,13.73079832,100.53115492,13.73172501"
thailand_16553-0,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,88822.86111398127,148039.03210143038,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-1,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,209844.44275375333,349742.9356307889,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-2,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,100745.16967021683,167909.6712245592,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-3,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,139795.00515731153,232993.13933995,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-4,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,92791.08479613409,154652.77979769107,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-5,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,98342.93834460877,163905.92718989676,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-6,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,30113.61422492613,50189.672422432406,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-7,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,44017.37573001821,73362.75387881177,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-8,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,277989.8475604852,463319.3239977789,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-9,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,768956.6347569121,1281602.444570072,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-10,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,363070.0902717771,605120.619564826,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-11,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,239288.20699638635,398816.18440070486,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-13,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,127712.47637059524,212855.46482136147,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-14,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,68939.33383488464,114899.6117287565,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-15,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,106206.60063576051,177012.11336488114,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-16,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,35869.252352713,59782.46291440113,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-17,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,56023.0738374174,93372.37646055486,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-18,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,76851.74103411016,128087.03992770425,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-19,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,299510.2423165758,499186.8739750772,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-20,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,44994.88451555045,74991.94542551436,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-21,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,58016.44011072555,96694.67445932675,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-22,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,15350.283650853562,25583.966848789965,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-24,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,35710.27067630712,59517.49178870424,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-25,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,medium,,high,59.99962297316523,66174.04177962853,110290.7626756668,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_16553-28,thailand,primary,URBAN,urban_residential,388.0,80.0,42.675,30,50.0,high,high,,high,59.99962297316523,437025.06757057545,728379.6895957737,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_27-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,medium,,high,59.81626467722836,64245.37383354046,107404.52313465544,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.8408622,16.4296991,102.8707665,16.4272522"
thailand_27-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,high,,high,59.81626467722836,58666.9641404332,98078.6153348143,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.8408622,16.4296991,102.8707665,16.4272522"
thailand_417-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,high,,high,59.81626467722836,32909.94501903167,55018.38872188932,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5729455,13.5410968,100.5798763,13.5932275"
thailand_417-2,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,high,,high,59.81626467722836,263505.88123374764,440525.4702138941,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5729455,13.5410968,100.5798763,13.5932275"
thailand_417-3,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,high,,high,59.81626467722836,50006.65646535265,83600.43331891608,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5729455,13.5410968,100.5798763,13.5932275"
thailand_15248-0,thailand,primary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,high,,high,59.81626467722836,581338.2710657602,971873.2425080225,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5108383,13.8430881,100.5285728,13.8282757"
thailand_15248-1,thailand,primary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,high,,high,59.81626467722836,91592.91625542376,153123.7644972715,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5108383,13.8430881,100.5285728,13.8282757"
thailand_15248-2,thailand,primary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,medium,,high,59.81626467722836,210876.8534654424,352540.992994706,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5108383,13.8430881,100.5285728,13.8282757"
thailand_16993-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.6,30,50.0,high,high,,high,59.81626467722836,84304.78473191048,140939.56750195526,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4994637,13.8347592,100.4955048,13.8432807"
thailand_37986-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,high,,high,59.56997181065577,19962.246004299144,33510.58494328233,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.9708121,18.8470746,98.9629577,18.8434837"
thailand_42608-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,high,,high,59.56997181065577,22060.69527681026,37033.247802988015,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.9013127,12.3877336,99.9174864,12.3736598"
thailand_42608-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,medium,,high,59.56997181065577,28504.64275563729,47850.690354932194,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.9013127,12.3877336,99.9174864,12.3736598"
thailand_42608-3,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,medium,,high,59.56997181065577,2269.40660050106,3809.6486057008883,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.9013127,12.3877336,99.9174864,12.3736598"
thailand_45890-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,medium,,high,59.56997181065577,67884.23866673428,113957.14418416304,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.3945894,13.7809132,100.3887931,13.7848789"
thailand_45890-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,medium,,high,59.56997181065577,179367.4820302917,301103.855815837,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.3945894,13.7809132,100.3887931,13.7848789"
thailand_55765-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,medium,,high,59.56997181065577,39311.146722680314,65991.5483049606,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4269008,13.9074567,100.4202711,13.9218297"
thailand_55765-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,high,,high,59.56997181065577,101714.44827011923,170747.85362232575,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4269008,13.9074567,100.4202711,13.9218297"
thailand_55765-2,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.5,30,50.0,high,high,,high,59.56997181065577,51056.29131580231,85708.10051427528,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4269008,13.9074567,100.4202711,13.9218297"
thailand_17329-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.45,30,50.0,high,medium,,high,59.44604113007724,23258.19096666801,39124.87782958574,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.3028143,16.1851718,103.3085748,16.1947715"
thailand_54627-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.45,30,50.0,high,medium,,high,59.44604113007724,1031.587261158642,1735.3338280363657,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.9400564,16.0293533,103.97241346,16.05032924"
thailand_54627-2,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.45,30,50.0,high,medium,,high,59.44604113007724,5004.571623965032,8418.679408800741,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.9400564,16.0293533,103.97241346,16.05032924"
thailand_23850-0,thailand,primary,URBAN,urban_residential,388.0,80.0,42.4,30,50.0,high,high,,high,59.32158383232486,658990.7792973155,1110878.5988586931,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4773397,13.7153084,100.4745703,13.7130787"
thailand_23850-1,thailand,primary,URBAN,urban_residential,388.0,80.0,42.4,30,50.0,high,high,,high,59.32158383232486,327423.16672214435,551946.0971366185,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4773397,13.7153084,100.4745703,13.7130787"
thailand_23850-2,thailand,primary,URBAN,urban_residential,388.0,80.0,42.4,30,50.0,high,high,,high,59.32158383232486,121331.80218432652,204532.30400468796,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4773397,13.7153084,100.4745703,13.7130787"
thailand_36315-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.4,30,50.0,high,medium,,high,59.32158383232486,9919.996941570278,16722.40742865126,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.94865604,13.15866281,99.9443676,13.0873136"
thailand_46717-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.3,30,50.0,high,medium,,high,59.07107791543809,53707.15240065189,90919.54014710074,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4957383,13.868712,100.4945696,13.8662801"
thailand_46717-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,42.3,30,50.0,high,medium,,high,59.07107791543809,185287.34031586075,313668.45985289925,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4957383,13.868712,100.4945696,13.8662801"
thailand_16895-0,thailand,primary,URBAN,urban_residential,388.0,80.0,42.2,30,50.0,high,medium,,high,58.81843092970913,178531.0040772655,303529.0150643744,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7117564,13.7975289,100.6944863,13.7883481"
thailand_16895-1,thailand,primary,URBAN,urban_residential,388.0,80.0,42.2,30,50.0,high,medium,,high,58.81843092970913,427179.6337319651,726268.3260668163,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7117564,13.7975289,100.6944863,13.7883481"
thailand_16895-2,thailand,primary,URBAN,urban_residential,388.0,80.0,42.2,30,50.0,high,medium,,high,58.81843092970913,63306.05923831885,107629.62941662394,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7117564,13.7975289,100.6944863,13.7883481"
thailand_16895-3,thailand,primary,URBAN,urban_residential,388.0,80.0,42.2,30,50.0,high,high,,high,58.81843092970913,147227.94094973872,250309.19496251649,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7117564,13.7975289,100.6944863,13.7883481"
thailand_16895-4,thailand,primary,URBAN,urban_residential,388.0,80.0,42.2,30,50.0,high,high,,high,58.81843092970913,267697.8746025682,455125.8344896689,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7117564,13.7975289,100.6944863,13.7883481"
