segment_id,country,road_class,land_use,speed_limit,median_speed,v_safe,misalignment,f85_speed,operating_gap,exposure_level,confidence_level,speedlimit_plausibility,power_environment_used,power_exponent_used,delta_fatal_percent,delta_fatal_percent_ci_low,delta_fatal_percent_ci_high,safety_score,priority_class,score_explanation,street_image_link
maharashtra_3687-1,maharashtra,primary,RURAL,55.0,48.666666666666664,30,25.0,61.666666666666664,31.666666666666664,high,medium,high,rural_freeway,4.1,86.24224472190566,75.4144461889109,92.30133956931402,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.320915,18.2762662,74.566735,18.1535869"
maharashtra_2372-1,maharashtra,primary,RURAL,55.0,52.0,30,25.0,65.0,35.0,high,medium,high,rural_freeway,4.1,89.51463783906493,79.71187359182625,94.58092790659688,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.1386858,20.4525028,78.1285992,20.3952736"
maharashtra_1540-0,maharashtra,secondary,RURAL,55.0,40.5,30,25.0,50.75,20.75,high,medium,high,rural_freeway,4.1,70.78327389948575,58.11755070725611,79.61874010600525,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.5577877,18.9459779,74.5330341,18.9600466"
maharashtra_964-0,maharashtra,secondary,RURAL,55.0,43.0,30,25.0,55.0,25.0,high,medium,high,rural_freeway,4.1,77.14524992547231,64.79591041325918,85.16253062922962,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.6221777,19.4735222,74.7145781,19.4650272"
maharashtra_2760-0,maharashtra,primary,RURAL,55.0,38.75,30,25.0,48.0,18.0,high,medium,high,rural_freeway,4.1,64.98266053755322,52.393781141558826,74.24256552123106,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6633807,18.4827683,73.6778487,18.51295"
maharashtra_3076-0,maharashtra,primary,RURAL,55.0,43.333333333333336,30,25.0,54.333333333333336,24.333333333333336,high,medium,high,rural_freeway,4.1,77.85750556280003,65.57550676635233,85.75752280291506,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.1492582,16.8007138,74.2946301,16.8513629"
maharashtra_3165-1,maharashtra,primary,RURAL,55.0,37.166666666666664,30,25.0,45.166666666666664,15.166666666666664,high,medium,high,rural_freeway,4.1,58.4503535744527,46.271321118778516,67.86868476880836,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.1612678,18.891493,73.1509866,18.9590043"
maharashtra_964-1,maharashtra,secondary,RURAL,55.0,43.0,30,25.0,55.0,25.0,high,medium,high,rural_freeway,4.1,77.14524992547231,64.79591041325918,85.16253062922962,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.6221777,19.4735222,74.7145781,19.4650272"
maharashtra_2351-1,maharashtra,primary,RURAL,55.0,45.0,30,25.0,56.5,26.5,high,medium,high,rural_freeway,4.1,81.03181233003026,69.14430388170636,88.33952272203382,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"72.9170355,20.1238849,72.8193859,20.1450082"
maharashtra_3687-2,maharashtra,primary,RURAL,55.0,48.666666666666664,30,25.0,61.666666666666664,31.666666666666664,high,medium,high,rural_freeway,4.1,86.24224472190566,75.4144461889109,92.30133956931402,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.320915,18.2762662,74.566735,18.1535869"
maharashtra_1208-3,maharashtra,secondary,RURAL,55.0,52.75,30,25.0,66.0,36.0,high,medium,high,rural_freeway,4.1,90.1125331126992,80.53714741775077,94.9769952254259,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.3671134,16.6560877,74.3820173,16.6465844"
maharashtra_1813-1,maharashtra,primary,RURAL,55.0,28.666666666666668,30,25.0,38.666666666666664,8.666666666666664,high,medium,high,rural_freeway,4.1,-20.48989851946217,-14.092676605889597,-27.24581521896614,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6321457,15.8604754,73.7292798,15.8694198"
maharashtra_971-1,maharashtra,secondary,RURAL,55.0,43.0,30,25.0,52.5,22.5,high,medium,high,rural_freeway,4.1,77.14524992547231,64.79591041325918,85.16253062922962,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"75.0553713,21.047951,74.9455348,21.222822"
maharashtra_3014-2,maharashtra,primary,RURAL,55.0,59.5,30,25.0,69.5,39.5,high,medium,high,rural_freeway,4.1,93.9649956862291,86.2737331375803,97.34659995814675,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.9401833,20.8324783,77.7867837,20.9295587"
maharashtra_1532-3,maharashtra,primary,RURAL,55.0,33.5,30,25.0,41.5,11.5,high,medium,high,rural_freeway,4.1,36.39175173771025,27.38577638536399,44.280761459775775,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"79.6886746,20.0652562,79.8883573,19.9376079"
maharashtra_1532-1,maharashtra,primary,RURAL,55.0,33.5,30,25.0,41.5,11.5,high,medium,high,rural_freeway,4.1,36.39175173771025,27.38577638536399,44.280761459775775,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"79.6886746,20.0652562,79.8883573,19.9376079"
maharashtra_2233-0,maharashtra,secondary,RURAL,55.0,48.0,30,25.0,57.0,27.0,high,medium,high,rural_freeway,4.1,85.44178693651318,74.41107447585551,91.71744951143414,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"79.5705453,21.1545133,79.6315491,21.3178224"
maharashtra_3706-1,maharashtra,primary,RURAL,55.0,27.75,30,25.0,35.75,5.75,high,medium,high,rural_freeway,4.1,-37.663528139365866,-25.36865743519423,-51.16415352516868,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6589941,17.9265771,73.7832929,17.925674"
maharashtra_2413-1,maharashtra,secondary,RURAL,55.0,57.4,30,25.0,70.3,40.3,high,medium,high,rural_freeway,4.1,93.00708280749289,84.7662385440823,96.78996608928352,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.9293971,19.3651826,74.821451,19.3933811"
maharashtra_1901-1,maharashtra,primary,RURAL,55.0,27.25,30,25.0,35.833333333333336,5.833333333333336,high,medium,high,rural_freeway,4.1,-48.31820718355739,-32.15657337600118,-66.45627243645991,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6319702,15.8621984,73.6852948,15.9019537"
maharashtra_1262-1,maharashtra,primary,RURAL,55.0,35.5,30,25.0,45.75,15.75,high,medium,high,rural_freeway,4.1,49.85115941340608,38.62529540344375,59.02373414729688,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.6479411,19.0350233,74.6611864,19.1015155"
maharashtra_1262-0,maharashtra,primary,RURAL,55.0,35.5,30,25.0,45.75,15.75,high,medium,high,rural_freeway,4.1,49.85115941340608,38.62529540344375,59.02373414729688,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.6479411,19.0350233,74.6611864,19.1015155"
maharashtra_2408-0,maharashtra,primary,RURAL,55.0,41.5,30,25.0,48.5,18.5,high,medium,high,rural_freeway,4.1,73.56374405798078,60.977763363071304,82.09032365995738,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.7920469,20.9409056,77.9246327,20.9404389"
maharashtra_2377-1,maharashtra,secondary,RURAL,55.0,22.5,30,25.0,34.0,4.0,high,medium,high,rural_freeway,4.1,-225.27360283330694,-130.31505964161738,-359.38340664650826,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.10939,20.0771558,74.1481916,20.1543127"
maharashtra_3461-1,maharashtra,primary,URBAN,55.0,33.5,30,25.0,42.5,12.5,high,medium,high,urban_residential,2.6,24.941693061124248,3.2562462756189015,41.76627199539104,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.7581808,20.0119349,73.7360776,20.0164085"
maharashtra_1901-0,maharashtra,primary,RURAL,55.0,27.25,30,25.0,35.833333333333336,5.833333333333336,high,medium,high,rural_freeway,4.1,-48.31820718355739,-32.15657337600118,-66.45627243645991,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6319702,15.8621984,73.6852948,15.9019537"
maharashtra_1496-3,maharashtra,secondary,RURAL,55.0,34.666666666666664,30,25.0,47.666666666666664,17.666666666666664,high,medium,high,rural_freeway,4.1,44.721328450712186,34.248359426428934,53.52615536893089,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.7559533,20.9759337,77.7549566,20.9939735"
maharashtra_2843-3,maharashtra,primary,RURAL,55.0,63.25,30,25.0,77.25,47.25,high,medium,high,rural_freeway,4.1,95.30269270954635,88.50322314339937,98.08079289907405,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"76.9510035,19.3153877,77.1548689,19.3232274"
maharashtra_2375-1,maharashtra,secondary,RURAL,55.0,26.125,30,25.0,31.875,1.875,high,medium,high,rural_freeway,4.1,-76.30568563105157,-49.34420358804641,-108.13459136035158,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6382234,18.6857244,73.6579716,18.6968033"
maharashtra_1199-1,maharashtra,secondary,RURAL,55.0,27.4375,30,25.0,37.4375,7.4375,high,medium,high,rural_freeway,4.1,-44.206401688686285,-29.554493179933637,-60.51536135544622,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"75.0532258,21.0431208,74.9233313,21.0707176"
maharashtra_2843-4,maharashtra,primary,RURAL,55.0,63.25,30,25.0,77.25,47.25,high,medium,high,rural_freeway,4.1,95.30269270954635,88.50322314339937,98.08079289907405,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"76.9510035,19.3153877,77.1548689,19.3232274"
maharashtra_2375-0,maharashtra,secondary,RURAL,55.0,26.125,30,25.0,31.875,1.875,high,medium,high,rural_freeway,4.1,-76.30568563105157,-49.34420358804641,-108.13459136035158,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6382234,18.6857244,73.6579716,18.6968033"
maharashtra_2789-2,maharashtra,secondary,RURAL,55.0,33.375,30,25.0,43.5,13.5,high,medium,high,rural_freeway,4.1,35.409310678610375,26.594273204121755,43.16578107572756,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6595379,18.6983552,73.6869787,18.703003"
maharashtra_1502-0,maharashtra,primary,RURAL,55.0,27.333333333333332,30,25.0,38.0,8.0,high,medium,high,rural_freeway,4.1,-46.47297208639558,-30.991497023835525,-63.78415423344721,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.1876965,17.7575881,73.1797413,17.7589875"
maharashtra_2230-3,maharashtra,primary,RURAL,55.0,52.5,30,25.0,66.75,36.75,high,medium,high,rural_freeway,4.1,89.91806251029904,80.26715707823669,94.84891944109415,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.9601889,19.5216274,74.9280071,19.5538372"
maharashtra_1510-1,maharashtra,primary,RURAL,55.0,26.733333333333334,30,25.0,37.13333333333333,7.133333333333333,high,medium,high,rural_freeway,4.1,-60.42770795329564,-39.700387046760156,-84.23033767639654,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"76.3479584,20.7466592,76.4599283,20.8380164"
maharashtra_2230-6,maharashtra,primary,RURAL,55.0,52.5,30,25.0,66.75,36.75,high,medium,high,rural_freeway,4.1,89.91806251029904,80.26715707823669,94.84891944109415,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.9601889,19.5216274,74.9280071,19.5538372"
maharashtra_1684-0,maharashtra,primary,RURAL,55.0,39.5,30,25.0,47.5,17.5,high,medium,high,rural_freeway,4.1,67.62952648669535,54.96812176113537,76.730982662606,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.2477504,17.2041326,73.2197513,17.2922714"
maharashtra_978-1,maharashtra,secondary,RURAL,55.0,38.75,30,25.0,50.375,20.375,high,medium,high,rural_freeway,4.1,64.98266053755322,52.393781141558826,74.24256552123106,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.672992,19.5589804,74.6481192,19.5666075"
maharashtra_2238-0,maharashtra,primary,RURAL,55.0,67.0,30,25.0,78.5,48.5,high,medium,high,rural_freeway,4.1,96.29071286483875,90.27175026589461,98.58568484289243,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"75.5900607,17.8368767,75.5181441,18.0325858"
maharashtra_1342-0,maharashtra,primary,URBAN,55.0,29.0,30,25.0,39.0,9.0,high,medium,high,urban_residential,2.6,-9.214541716263591,-1.0222360469755776,-18.071194907495602,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.6024405,20.7465679,78.6016181,20.7543352"
maharashtra_1345-0,maharashtra,primary,URBAN,55.0,36.0,30,25.0,47.0,17.0,high,medium,high,urban_residential,2.6,37.751518696031816,5.322751900092603,59.07281313709554,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.6017098,20.7543925,78.6025055,20.746628"
maharashtra_1345-1,maharashtra,primary,URBAN,55.0,36.0,30,25.0,47.0,17.0,high,medium,high,urban_residential,2.6,37.751518696031816,5.322751900092603,59.07281313709554,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.6017098,20.7543925,78.6025055,20.746628"
maharashtra_1370-0,maharashtra,primary,URBAN,55.0,42.75,30,25.0,56.75,26.75,high,medium,high,urban_residential,2.6,60.181824841949286,10.080156844933974,82.36777314899173,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.9480333,20.0619048,78.9670612,20.0649782"
maharashtra_2320-7,maharashtra,primary,RURAL,55.0,52.5,30,25.0,65.5,35.5,high,medium,high,rural_freeway,4.1,89.91806251029904,80.26715707823669,94.84891944109415,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.1285053,20.3952971,78.1386858,20.4525028"
maharashtra_2762-1,maharashtra,secondary,RURAL,55.0,35.0,30,25.0,42.5,12.5,high,medium,high,rural_freeway,4.1,46.84817724751539,36.04797361851075,55.82444495098494,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.1415663,16.3145774,74.1690471,16.148822"
maharashtra_1016-0,maharashtra,secondary,RURAL,55.0,34.25,30,25.0,46.0,16.0,high,medium,high,rural_freeway,4.1,41.91168438257059,31.90174728745233,50.450235110828935,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.2989688,19.9619382,74.4071879,19.9629819"
maharashtra_1754-0,maharashtra,primary,RURAL,55.0,36.666666666666664,30,25.0,47.0,17.0,high,medium,high,rural_freeway,4.1,56.0777803416561,44.11895867995958,65.47735449904792,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"76.070903,18.0087615,76.1864743,18.213007"
maharashtra_1575-0,maharashtra,primary,URBAN,55.0,23.5,30,25.0,35.0,5.0,high,medium,high,urban_residential,2.6,-88.6856274466808,-7.60092820615208,-230.87322385116812,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.5987653,20.7363821,78.6024553,20.7464808"
maharashtra_1575-1,maharashtra,primary,URBAN,55.0,23.5,30,25.0,35.0,5.0,high,medium,high,urban_residential,2.6,-88.6856274466808,-7.60092820615208,-230.87322385116812,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.5987653,20.7363821,78.6024553,20.7464808"
maharashtra_3665-1,maharashtra,secondary,URBAN,55.0,26.0,30,25.0,31.5,1.5,high,medium,high,urban_residential,2.6,-45.07232039913993,-4.3865085949641,-101.6158834055116,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.9198606,18.4672398,73.9318977,18.4887237"
maharashtra_1640-0,maharashtra,primary,URBAN,55.0,23.0,30,25.0,35.0,5.0,high,medium,high,urban_residential,2.6,-99.53674740649076,-8.297398849461235,-267.6442277335433,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.6025592,20.7464449,78.5986295,20.7356849"
maharashtra_1640-1,maharashtra,primary,URBAN,55.0,23.0,30,25.0,35.0,5.0,high,medium,high,urban_residential,2.6,-99.53674740649076,-8.297398849461235,-267.6442277335433,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.6025592,20.7464449,78.5986295,20.7356849"
maharashtra_1640-2,maharashtra,primary,URBAN,55.0,23.0,30,25.0,35.0,5.0,high,medium,high,urban_residential,2.6,-99.53674740649076,-8.297398849461235,-267.6442277335433,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.6025592,20.7464449,78.5986295,20.7356849"
maharashtra_1027-2,maharashtra,secondary,RURAL,55.0,42.8,30,25.0,56.6,26.6,high,medium,high,rural_freeway,4.1,76.70419665983486,64.31672486840954,84.79134969359356,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.3298568,20.5653602,77.2162662,20.7577433"
maharashtra_1768-0,maharashtra,primary,RURAL,55.0,38.5,30,25.0,52.666666666666664,22.666666666666664,high,medium,high,rural_freeway,4.1,64.04095465717707,51.49175938701633,73.34364376800137,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.1097853,17.8095565,74.0806248,17.9110496"
maharashtra_2886-1,maharashtra,primary,RURAL,55.0,37.5,30,25.0,51.5,21.5,high,medium,high,rural_freeway,4.1,59.943873800481626,47.644662652745055,69.35377886174834,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.9929628,20.1700155,74.1107186,20.0766945"
maharashtra_1919-0,maharashtra,primary,URBAN,55.0,35.0,30,25.0,44.0,14.0,high,medium,high,urban_residential,2.6,33.02104815705235,4.51921891604986,53.014837760538526,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.6015048,20.7546376,78.5981068,20.7685935"
maharashtra_1991-1,maharashtra,primary,URBAN,55.0,34.666666666666664,30,25.0,46.333333333333336,16.333333333333336,high,medium,high,urban_residential,2.6,31.333669046747836,4.244715480233552,50.75921887519179,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.5974892,20.7699671,78.6016157,20.7546435"
maharashtra_2320-2,maharashtra,primary,RURAL,55.0,52.5,30,25.0,65.5,35.5,high,medium,high,rural_freeway,4.1,89.91806251029904,80.26715707823669,94.84891944109415,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.1285053,20.3952971,78.1386858,20.4525028"
maharashtra_1342-1,maharashtra,primary,URBAN,55.0,29.0,30,25.0,39.0,9.0,high,medium,high,urban_residential,2.6,-9.214541716263591,-1.0222360469755776,-18.071194907495602,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"78.6024405,20.7465679,78.6016181,20.7543352"
maharashtra_3743-2,maharashtra,secondary,URBAN,55.0,24.5,30,25.0,31.75,1.75,high,medium,high,urban_residential,2.6,-69.31032482794375,-6.264095785491608,-169.76172790487936,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.9318977,18.4887237,73.9364055,18.443217"
maharashtra_1483-1,maharashtra,primary,RURAL,55.0,40.5,30,25.0,49.5,19.5,high,medium,high,rural_freeway,4.1,70.78327389948575,58.11755070725611,79.61874010600525,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"76.6823386,17.8293328,76.7549708,17.9222194"
maharashtra_3744-0,maharashtra,primary,URBAN,55.0,28.5,30,25.0,41.0,11.0,high,medium,high,urban_residential,2.6,-14.266421375270987,-1.5506993039349215,-28.57434900406499,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.8902573,18.672026,73.854955,18.6761327"
maharashtra_1684-4,maharashtra,primary,RURAL,55.0,39.5,30,25.0,47.5,17.5,high,medium,high,rural_freeway,4.1,67.62952648669535,54.96812176113537,76.730982662606,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.2477504,17.2041326,73.2197513,17.2922714"
maharashtra_2789-0,maharashtra,secondary,RURAL,55.0,33.375,30,25.0,43.5,13.5,high,medium,high,rural_freeway,4.1,35.409310678610375,26.594273204121755,43.16578107572756,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6595379,18.6983552,73.6869787,18.703003"
maharashtra_2238-1,maharashtra,primary,RURAL,55.0,67.0,30,25.0,78.5,48.5,high,medium,high,rural_freeway,4.1,96.29071286483875,90.27175026589461,98.58568484289243,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"75.5900607,17.8368767,75.5181441,18.0325858"
maharashtra_1813-0,maharashtra,primary,RURAL,55.0,28.666666666666668,30,25.0,38.666666666666664,8.666666666666664,high,medium,high,rural_freeway,4.1,-20.48989851946217,-14.092676605889597,-27.24581521896614,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.6321457,15.8604754,73.7292798,15.8694198"
maharashtra_1698-2,maharashtra,primary,RURAL,55.0,24.77777777777778,30,25.0,32.388888888888886,2.3888888888888857,high,medium,high,rural_freeway,4.1,-119.04911079790881,-74.12888263884263,-175.5574618880094,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.7022231,21.0094393,77.7469441,21.2380615"
maharashtra_2583-0,maharashtra,primary,URBAN,55.0,23.0,30,25.0,32.0,2.0,high,medium,high,urban_residential,2.6,-99.53674740649076,-8.297398849461235,-267.6442277335433,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.3045008,19.1839733,77.309521,19.1549283"
maharashtra_1709-1,maharashtra,primary,RURAL,55.0,49.0,30,25.0,58.0,28.0,high,medium,high,rural_freeway,4.1,86.62193763358329,75.89633922623256,92.5748808714353,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.7134375,16.2581272,73.8114041,16.2831302"
maharashtra_3727-1,maharashtra,primary,RURAL,55.0,30.0,30,25.0,39.75,9.75,high,medium,high,rural_freeway,4.1,0.0,0.0,0.0,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.7832929,17.925674,73.8847078,17.9502047"
maharashtra_3727-2,maharashtra,primary,RURAL,55.0,30.0,30,25.0,39.75,9.75,high,medium,high,rural_freeway,4.1,0.0,0.0,0.0,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.7832929,17.925674,73.8847078,17.9502047"
maharashtra_3727-4,maharashtra,primary,RURAL,55.0,30.0,30,25.0,39.75,9.75,high,medium,high,rural_freeway,4.1,0.0,0.0,0.0,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.7832929,17.925674,73.8847078,17.9502047"
maharashtra_2326-1,maharashtra,primary,RURAL,55.0,27.0,30,25.0,39.5,9.5,high,medium,high,rural_freeway,4.1,-54.03014040592768,-35.736523759425864,-74.78924239668585,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.5755613,19.9276942,77.7154885,20.1058715"
maharashtra_2977-2,maharashtra,primary,RURAL,55.0,57.666666666666664,30,25.0,68.0,38.0,high,medium,high,rural_freeway,4.1,93.13871805381304,84.96963323139965,96.8678615319342,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.1351125,18.5507108,72.9826813,18.6875881"
maharashtra_2326-0,maharashtra,primary,RURAL,55.0,27.0,30,25.0,39.5,9.5,high,medium,high,rural_freeway,4.1,-54.03014040592768,-35.736523759425864,-74.78924239668585,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.5755613,19.9276942,77.7154885,20.1058715"
maharashtra_1747-1,maharashtra,primary,RURAL,55.0,35.0,30,25.0,40.0,10.0,high,medium,high,rural_freeway,4.1,46.84817724751539,36.04797361851075,55.82444495098494,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.3876636,19.5848325,73.303607,19.6531375"
