segment_id,country,road_class,land_use,speed_limit,median_speed,v_safe,misalignment,f85_speed,operating_gap,exposure_level,confidence_level,speedlimit_plausibility,power_environment_used,power_exponent_used,delta_fatal_percent,delta_fatal_percent_ci_low,delta_fatal_percent_ci_high,safety_score,priority_class,score_explanation,street_image_link
thailand_89-0,thailand,secondary,URBAN,80.0,35.0,30,50.0,44.0,14.0,high,medium,low,urban_residential,2.6,33.02104815705235,4.51921891604986,53.014837760538526,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4750057,6.9981131,100.4651693,6.9968656"
thailand_88-1,thailand,secondary,URBAN,80.0,23.7,30,50.0,41.0,11.0,high,medium,low,urban_residential,2.6,-84.57359136545534,-7.32771234456675,-217.41485852387768,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4651693,6.9968656,100.4889164,6.9988155"
thailand_45,thailand,motorway,URBAN,120.0,85.57777777,70,50.0,101.22222222,31.222222220000006,high,medium,low,rural_freeway,4.1,56.12452367311674,44.16102956779321,65.52484030399388,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7132005,13.9678395,100.6976656,13.75881"
thailand_19-4,thailand,secondary,URBAN,80.0,25.65,30,50.0,37.5,7.5,high,medium,low,urban_residential,2.6,-50.27547234224392,-4.8117966495131,-115.45969356102464,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.6554489,13.887161,100.6868626,13.9215277"
thailand_15671-7,thailand,secondary,URBAN,80.0,32.08333333,30,50.0,45.33333333,15.333333330000002,high,medium,low,urban_residential,2.6,16.017537365921463,1.9940300014209766,28.034444940582105,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.72007775,13.59902103,100.72012069,13.59918889"
thailand_15671-11,thailand,secondary,URBAN,80.0,32.08333333,30,50.0,45.33333333,15.333333330000002,high,medium,low,urban_residential,2.6,16.017537365921463,1.9940300014209766,28.034444940582105,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.72007775,13.59902103,100.72012069,13.59918889"
thailand_33622-8,thailand,secondary,RURAL,80.0,36.0,30,50.0,47.5,17.5,high,medium,low,rural_freeway,4.1,52.64597586024726,41.06485091741757,61.951337408409124,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"98.3222527,7.821762,98.2934469,7.8489766"
thailand_15959-1,thailand,primary,URBAN,80.0,24.4,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,-71.12037125512305,-6.394561384838782,-175.22254030048435,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5868805,13.7183825,100.6105706,13.6843315"
thailand_15982-4,thailand,secondary,URBAN,80.0,27.5,30,50.0,41.0,11.0,high,medium,low,urban_residential,2.6,-25.386349443500645,-2.6447091057559824,-53.166556403500294,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4820492,13.870694,100.4882368,13.8543929"
thailand_15982-1,thailand,secondary,URBAN,80.0,27.5,30,50.0,41.0,11.0,high,medium,low,urban_residential,2.6,-25.386349443500645,-2.6447091057559824,-53.166556403500294,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4820492,13.870694,100.4882368,13.8543929"
thailand_15981-3,thailand,secondary,URBAN,80.0,28.5,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,-14.266421375270987,-1.5506993039349215,-28.57434900406499,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4885333,13.8538318,100.481941,13.8706942"
thailand_15981-2,thailand,secondary,URBAN,80.0,28.5,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,-14.266421375270987,-1.5506993039349215,-28.57434900406499,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4885333,13.8538318,100.481941,13.8706942"
thailand_15981-1,thailand,secondary,URBAN,80.0,28.5,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,-14.266421375270987,-1.5506993039349215,-28.57434900406499,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4885333,13.8538318,100.481941,13.8706942"
thailand_15959-6,thailand,primary,URBAN,80.0,24.4,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,-71.12037125512305,-6.394561384838782,-175.22254030048435,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5868805,13.7183825,100.6105706,13.6843315"
thailand_15959-4,thailand,primary,URBAN,80.0,24.4,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,-71.12037125512305,-6.394561384838782,-175.22254030048435,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5868805,13.7183825,100.6105706,13.6843315"
thailand_15959-3,thailand,primary,URBAN,80.0,24.4,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,-71.12037125512305,-6.394561384838782,-175.22254030048435,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5868805,13.7183825,100.6105706,13.6843315"
thailand_15959-2,thailand,primary,URBAN,80.0,24.4,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,-71.12037125512305,-6.394561384838782,-175.22254030048435,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5868805,13.7183825,100.6105706,13.6843315"
thailand_15799-1,thailand,secondary,URBAN,80.0,36.2,30,50.0,49.0,19.0,high,medium,low,urban_residential,2.6,38.64174798109743,5.479979912747989,60.1689135556698,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5107799,13.8430011,100.5002782,13.8438823"
thailand_15671-13,thailand,secondary,URBAN,80.0,32.08333333,30,50.0,45.33333333,15.333333330000002,high,medium,low,urban_residential,2.6,16.017537365921463,1.9940300014209766,28.034444940582105,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.72007775,13.59902103,100.72012069,13.59918889"
thailand_15799-0,thailand,secondary,URBAN,80.0,36.2,30,50.0,49.0,19.0,high,medium,low,urban_residential,2.6,38.64174798109743,5.479979912747989,60.1689135556698,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5107799,13.8430011,100.5002782,13.8438823"
thailand_15798-1,thailand,secondary,URBAN,80.0,35.5,30,50.0,48.0,18.0,high,medium,low,urban_residential,2.6,35.44623984230433,4.924663649915106,56.16962179178685,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5002782,13.8438823,100.5108383,13.8430881"
thailand_15798-0,thailand,secondary,URBAN,80.0,35.5,30,50.0,48.0,18.0,high,medium,low,urban_residential,2.6,35.44623984230433,4.924663649915106,56.16962179178685,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5002782,13.8438823,100.5108383,13.8430881"
thailand_15683-0,thailand,primary,URBAN,80.0,20.5,30,50.0,34.0,4.0,high,medium,low,urban_residential,2.6,-169.1257316576289,-12.101188778075045,-546.1007258686611,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.7931077,17.4079188,102.7911117,17.428849"
thailand_15671-26,thailand,secondary,URBAN,80.0,32.08333333,30,50.0,45.33333333,15.333333330000002,high,medium,low,urban_residential,2.6,16.017537365921463,1.9940300014209766,28.034444940582105,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.72007775,13.59902103,100.72012069,13.59918889"
thailand_15671-23,thailand,secondary,URBAN,80.0,32.08333333,30,50.0,45.33333333,15.333333330000002,high,medium,low,urban_residential,2.6,16.017537365921463,1.9940300014209766,28.034444940582105,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.72007775,13.59902103,100.72012069,13.59918889"
thailand_15671-22,thailand,secondary,URBAN,80.0,32.08333333,30,50.0,45.33333333,15.333333330000002,high,medium,low,urban_residential,2.6,16.017537365921463,1.9940300014209766,28.034444940582105,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.72007775,13.59902103,100.72012069,13.59918889"
thailand_15671-17,thailand,secondary,URBAN,80.0,32.08333333,30,50.0,45.33333333,15.333333330000002,high,medium,low,urban_residential,2.6,16.017537365921463,1.9940300014209766,28.034444940582105,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.72007775,13.59902103,100.72012069,13.59918889"
thailand_15671-16,thailand,secondary,URBAN,80.0,32.08333333,30,50.0,45.33333333,15.333333330000002,high,medium,low,urban_residential,2.6,16.017537365921463,1.9940300014209766,28.034444940582105,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.72007775,13.59902103,100.72012069,13.59918889"
thailand_35484-0,thailand,secondary,RURAL,80.0,27.4,30,50.0,38.0,8.0,high,medium,low,rural_freeway,4.1,-45.01730728551545,-30.06936095335493,-61.68311474893255,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"105.23811312,15.24662979,105.23974109,15.25112069"
thailand_85-2,thailand,secondary,URBAN,80.0,34.6,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,30.98914542237382,4.189402890592431,50.29257521382631,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.2314847,16.7924033,100.2628846,16.8151104"
maharashtra_2219-0,maharashtra,primary,URBAN,80.0,43.0,30,50.0,57.0,27.0,high,medium,low,urban_residential,2.6,60.780931199671606,10.237313981187535,82.86442367330085,86.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.769853,20.9428585,77.7613294,20.9337229"
maharashtra_3786-0,maharashtra,primary,URBAN,80.0,23.333333333333332,30,50.0,31.333333333333332,1.3333333333333321,high,medium,low,urban_residential,2.6,-92.20984146514351,-7.830927512185992,-242.6162049091202,86.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.8110246,18.6853125,73.8492029,18.679424"
thailand_31584-0,thailand,secondary,RURAL,80.0,27.3,30,50.0,37.0,7.0,high,medium,low,rural_freeway,4.1,-47.20762008256663,-31.45586349466878,-64.84683782288727,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.6844938,17.733365,100.6858743,17.7265931"
maharashtra_2187-1,maharashtra,primary,URBAN,80.0,40.0,30,50.0,53.0,23.0,high,medium,low,urban_residential,2.6,52.667517301488466,8.268524535759836,75.57693357632454,86.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.7610608,20.933757,77.769751,20.9428974"
maharashtra_3774-1,maharashtra,primary,URBAN,80.0,16.666666666666668,30,50.0,23.666666666666668,-6.333333333333332,high,medium,low,urban_residential,2.6,-361.00805454109815,-19.283878452521286,-1681.702851289842,86.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.8492659,18.6793167,73.8110246,18.6853125"
thailand_31611-2,thailand,secondary,RURAL,85.0,43.075,30,55.0,50.25,20.25,high,low,low,rural_freeway,4.1,77.30796361468234,64.97337369599057,85.29894055901016,85.83333333333334,Watch,Posted speed limit is 55 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.97499084,12.5434011,101.9134523,12.5618575"
thailand_31611-4,thailand,secondary,RURAL,85.0,43.075,30,55.0,50.25,20.25,high,low,low,rural_freeway,4.1,77.30796361468234,64.97337369599057,85.29894055901016,85.83333333333334,Watch,Posted speed limit is 55 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"101.97499084,12.5434011,101.9134523,12.5618575"
thailand_43946-5,thailand,secondary,RURAL,85.0,41.725,30,55.0,51.5,21.5,high,low,low,rural_freeway,4.1,74.14335764319434,61.58487619594475,82.59628271984951,85.83333333333334,Watch,Posted speed limit is 55 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"100.0739873,7.4633846,100.2081867,7.4897284"
maharashtra_3786-2,maharashtra,primary,URBAN,80.0,23.333333333333332,30,50.0,31.333333333333332,1.3333333333333321,high,low,low,urban_residential,2.6,-92.20984146514351,-7.830927512185992,-242.6162049091202,81.66666666666667,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"73.8110246,18.6853125,73.8492029,18.679424"
maharashtra_3774-2,maharashtra,primary,URBAN,80.0,16.666666666666668,30,50.0,23.666666666666668,-6.333333333333332,high,low,low,urban_residential,2.6,-361.00805454109815,-19.283878452521286,-1681.702851289842,81.66666666666667,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"73.8492659,18.6793167,73.8110246,18.6853125"
maharashtra_3832-2,maharashtra,primary,URBAN,80.0,34.54545454545455,30,50.0,44.27272727272727,14.272727272727273,high,low,low,urban_residential,2.6,30.705479728208505,4.1440439817373225,49.906810811183334,81.66666666666667,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"73.8097894,18.6859578,73.8097894,18.6859578"
maharashtra_2691-0,maharashtra,primary,URBAN,80.0,54.5,30,50.0,69.0,39.0,high,low,low,urban_residential,2.6,78.8220286546296,16.397853969206956,94.63522778302686,81.66666666666667,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"77.0505752,20.6902209,77.0063176,20.7016283"
maharashtra_2691-1,maharashtra,primary,URBAN,80.0,54.5,30,50.0,69.0,39.0,high,low,low,urban_residential,2.6,78.8220286546296,16.397853969206956,94.63522778302686,81.66666666666667,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"77.0505752,20.6902209,77.0063176,20.7016283"
maharashtra_2849-0,maharashtra,trunk,URBAN,80.0,30.5,50,30.0,39.0,-11.0,high,medium,low,urban_residential,2.6,-261.52840818659246,-15.984792402379643,-1026.895925049307,70.0,Top Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"79.0654746,21.1464697,79.0720935,21.1456676"
maharashtra_2219-1,maharashtra,primary,URBAN,80.0,43.0,50,30.0,57.0,7.0,high,medium,low,urban_residential,2.6,-48.014419681427476,-4.628612146192479,-109.39079649664461,70.0,Top Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.769853,20.9428585,77.7613294,20.9337229"
maharashtra_2187-0,maharashtra,primary,URBAN,80.0,40.0,50,30.0,53.0,3.0,high,medium,low,urban_residential,2.6,-78.63478590911186,-6.923459999118808,-198.44139665006364,70.0,Top Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.7610608,20.933757,77.769751,20.9428974"
maharashtra_3522-1,maharashtra,trunk,URBAN,80.0,30.166666666666668,50,30.0,41.5,-8.5,high,medium,low,urban_residential,2.6,-272.006876308683,-16.36779467966958,-1089.2389677220676,70.0,Top Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"79.0346915,21.1497938,79.0654746,21.1464697"
maharashtra_2060-0,maharashtra,primary,URBAN,80.0,51.833333333333336,50,30.0,66.5,16.5,high,medium,low,urban_residential,2.6,8.937776422277787,1.074498700279669,16.176026868993887,70.0,Top Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.7759359,20.9520654,77.769853,20.9428585"
maharashtra_1967-0,maharashtra,primary,URBAN,80.0,43.0,50,30.0,56.0,6.0,high,medium,low,urban_residential,2.6,-48.014419681427476,-4.628612146192479,-109.39079649664461,70.0,Top Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"77.769751,20.9428974,77.7758067,20.9521952"
maharashtra_3608-2,maharashtra,trunk,URBAN,80.0,33.833333333333336,50,30.0,43.166666666666664,-6.833333333333336,high,medium,low,urban_residential,2.6,-176.0740355757383,-12.431386147980138,-577.8967664666053,70.0,Top Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"79.0809881,21.1434953,79.0347073,21.1496961"
maharashtra_3031-2,maharashtra,primary,RURAL,55.0,72.0,30,25.0,86.5,56.5,high,medium,low,rural_freeway,4.1,97.23857082472377,92.1043589003335,99.0342150822447,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.3394171,18.8058741,74.3701183,18.6653379"
maharashtra_3525-0,maharashtra,primary,RURAL,55.0,72.5,30,25.0,87.5,57.5,high,medium,low,rural_freeway,4.1,97.31582196956963,92.26123926200322,99.06899671110519,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.3056745,18.2778039,74.1611613,18.2781243"
maharashtra_3721-3,maharashtra,primary,RURAL,55.0,75.16666666666667,30,25.0,89.33333333333333,59.33333333333333,high,medium,low,rural_freeway,4.1,97.68530672843178,93.03087437180204,99.23120844317043,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.9836489,17.0042054,74.1801204,17.2214894"
maharashtra_1782-2,maharashtra,secondary,RURAL,55.0,74.66666666666667,30,25.0,89.66666666666667,59.66666666666667,high,medium,low,rural_freeway,4.1,97.62109327777236,92.8946737449975,99.20352746799269,65.83333333333333,Top Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.9983786,20.1660225,75.1287582,20.2128108"
maharashtra_3855-3,maharashtra,trunk,RURAL,80.0,65.0,50,30.0,83.0,33.0,high,low,low,rural_freeway,4.1,65.89388472900616,53.273389562847875,75.1056820086945,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"72.9169865,20.130748,72.8824008,20.2247047"
maharashtra_1967-1,maharashtra,primary,URBAN,80.0,43.0,50,30.0,56.0,6.0,high,low,low,urban_residential,2.6,-48.014419681427476,-4.628612146192479,-109.39079649664461,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"77.769751,20.9428974,77.7758067,20.9521952"
maharashtra_2060-1,maharashtra,primary,URBAN,80.0,51.833333333333336,50,30.0,66.5,16.5,high,low,low,urban_residential,2.6,8.937776422277787,1.074498700279669,16.176026868993887,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"77.7759359,20.9520654,77.769853,20.9428585"
maharashtra_2187-2,maharashtra,primary,URBAN,80.0,40.0,50,30.0,53.0,3.0,high,low,low,urban_residential,2.6,-78.63478590911186,-6.923459999118808,-198.44139665006364,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"77.7610608,20.933757,77.769751,20.9428974"
maharashtra_2340-7,maharashtra,trunk,URBAN,80.0,29.0,50,30.0,39.5,-10.5,high,low,low,urban_residential,2.6,-312.1802864623457,-17.75289735965442,-1342.7890298892255,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"76.7998114,19.2522195,76.7769935,19.2607249"
maharashtra_2219-2,maharashtra,primary,URBAN,80.0,43.0,50,30.0,57.0,7.0,high,low,low,urban_residential,2.6,-48.014419681427476,-4.628612146192479,-109.39079649664461,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"77.769853,20.9428585,77.7613294,20.9337229"
maharashtra_3608-1,maharashtra,trunk,URBAN,80.0,33.833333333333336,50,30.0,43.166666666666664,-6.833333333333336,high,low,low,urban_residential,2.6,-176.0740355757383,-12.431386147980138,-577.8967664666053,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"79.0809881,21.1434953,79.0347073,21.1496961"
maharashtra_3608-0,maharashtra,trunk,URBAN,80.0,33.833333333333336,50,30.0,43.166666666666664,-6.833333333333336,high,low,low,urban_residential,2.6,-176.0740355757383,-12.431386147980138,-577.8967664666053,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"79.0809881,21.1434953,79.0347073,21.1496961"
maharashtra_2336-4,maharashtra,trunk,URBAN,80.0,30.0,50,30.0,42.0,-8.0,high,low,low,urban_residential,2.6,-277.40421741014944,-16.561365069071577,-1121.9652990042139,65.0,Priority,Posted speed limit is 30 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"76.7769935,19.2607249,76.7998114,19.2522195"
maharashtra_3832-0,maharashtra,primary,URBAN,80.0,34.54545454545455,30,50.0,44.27272727272727,14.272727272727273,medium,low,low,urban_residential,2.6,30.705479728208505,4.1440439817373225,49.906810811183334,64.16666666666667,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: Medium. Data confidence: Low.,"73.8097894,18.6859578,73.8097894,18.6859578"
maharashtra_3786-1,maharashtra,primary,URBAN,80.0,23.333333333333332,30,50.0,31.333333333333332,1.3333333333333321,medium,low,low,urban_residential,2.6,-92.20984146514351,-7.830927512185992,-242.6162049091202,64.16666666666667,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: Medium. Data confidence: Low.,"73.8110246,18.6853125,73.8492029,18.679424"
maharashtra_3832-1,maharashtra,primary,URBAN,80.0,34.54545454545455,30,50.0,44.27272727272727,14.272727272727273,medium,low,low,urban_residential,2.6,30.705479728208505,4.1440439817373225,49.906810811183334,64.16666666666667,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: Medium. Data confidence: Low.,"73.8097894,18.6859578,73.8097894,18.6859578"
maharashtra_3774-0,maharashtra,primary,URBAN,80.0,16.666666666666668,30,50.0,23.666666666666668,-6.333333333333332,medium,low,low,urban_residential,2.6,-361.00805454109815,-19.283878452521286,-1681.702851289842,64.16666666666667,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: Medium. Data confidence: Low.,"73.8492659,18.6793167,73.8110246,18.6853125"
maharashtra_2146-0,maharashtra,primary,RURAL,55.0,76.5,30,25.0,92.0,62.0,high,low,low,rural_freeway,4.1,97.84629974129471,93.37732448665587,99.29961466555305,60.83333333333334,Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"78.6611446,20.7366889,78.7263521,20.7086712"
maharashtra_2731-2,maharashtra,primary,RURAL,55.0,73.33333333333333,30,25.0,90.66666666666667,60.66666666666667,high,low,low,rural_freeway,4.1,97.43869499982742,92.51352285678583,99.12371557697797,60.83333333333334,Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"75.8001267,18.0596913,75.6951483,18.2321536"
maharashtra_2949-0,maharashtra,primary,RURAL,55.0,72.16666666666667,30,25.0,88.16666666666667,58.16666666666667,high,low,low,rural_freeway,4.1,97.26462485821085,92.15712369778564,99.04597791957966,60.83333333333334,Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"74.6300642,16.7849419,74.594629,16.6799433"
maharashtra_2949-1,maharashtra,primary,RURAL,55.0,72.16666666666667,30,25.0,88.16666666666667,58.16666666666667,high,low,low,rural_freeway,4.1,97.26462485821085,92.15712369778564,99.04597791957966,60.83333333333334,Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"74.6300642,16.7849419,74.594629,16.6799433"
maharashtra_222,maharashtra,secondary,RURAL,55.0,15.1,30,25.0,23.0,-7.0,high,low,low,rural_freeway,4.1,-1568.7514668131485,-632.1810619224195,-3703.337183673429,60.83333333333334,Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"74.5296303,21.434576,74.6068001,21.4935704"
maharashtra_693-0,maharashtra,secondary,RURAL,55.0,16.0,30,25.0,21.0,-9.0,high,low,low,rural_freeway,4.1,-1216.149476787141,-519.0185861429962,-2698.380345960901,60.83333333333334,Priority,Posted speed limit is 25 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Low.,"75.2865692,18.0503204,75.3360185,18.0134459"
maharashtra_3642,maharashtra,trunk,RURAL,80.0,70.0,70,10.0,84.66666666666667,14.666666666666671,high,medium,low,rural_freeway,4.1,0.0,0.0,0.0,53.333333333333336,Priority,Posted speed limit is 10 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"79.577736,21.1541109,79.3834746,21.1403929"
maharashtra_3175,maharashtra,trunk,URBAN,80.0,43.0,70,10.0,54.0,-16.0,high,medium,low,urban_residential,2.6,-255.00700245746174,-15.741438396623186,-988.8923927310483,53.333333333333336,Watch,Posted speed limit is 10 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"73.8462981,19.9480697,73.8356644,19.95536"
maharashtra_3594,maharashtra,trunk,RURAL,80.0,78.44444444444444,70,10.0,94.22222222222223,24.22222222222223,high,medium,low,rural_freeway,4.1,37.31018641089574,28.128954859183118,45.31855324857778,53.333333333333336,Priority,Posted speed limit is 10 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.1599896,19.6562339,74.1810617,19.6160898"
maharashtra_3587,maharashtra,trunk,RURAL,80.0,62.0,70,10.0,75.0,5.0,high,medium,low,rural_freeway,4.1,-64.47353893123633,-42.183243276411055,-90.2583200748587,53.333333333333336,Priority,Posted speed limit is 10 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.7768324,20.9456925,74.7849455,21.0526735"
maharashtra_3560,maharashtra,trunk,RURAL,80.0,73.33333333333333,70,10.0,88.0,18.0,high,medium,low,rural_freeway,4.1,17.364603161627777,12.620374236937348,21.851246775173692,53.333333333333336,Priority,Posted speed limit is 10 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"74.464923,18.4257674,74.4326647,18.441713"
